humanID,choID,humanSymbol
729920,100759830,ISPD
729956,103163482,SHISA7
729966,100770039,LOC729966
729966,103164360,LOC729966
729967,100758093,MORN2
729991,100770611,BORCS8
729993,100754470,SHISA9
730094,100751118,C16orf52
730112,100757125,FAM166B
730130,103163637,TMEM229A
730130,100760582,TMEM229A
730249,100764165,ACOD1
731220,100761352,RFX8
731605,103160989,BCLAF1P2
731605,100764824,BCLAF1P2
732360,100769374,
732360,100757203,
768206,100755980,PRCD
768211,100773300,RELL1
768213,102466120,MIR671
768239,100768102,PSAPL1
780776,100750344,TVP23A
790955,100751590,UQCC3
100049587,103164379,SIGLEC14
100101467,100766295,ZSCAN30
100113393,103159462,SNORD12B
100113407,100763981,TMEM170B
100124401,103159785,LOC100124401
100125288,100761549,ZGLP1
100126296,102464908,MIR298
100126297,102465948,MIR300
100126302,102464939,MIR450B
100126313,102464956,MIR744
100126317,102466117,MIR374B
100126333,102466557,MIR708
100126343,102466121,MIR874
100126346,102464881,MIR190B
100126355,102464929,MIR365A
100126474,100820636,
100126475,100820637,
100126476,100820638,
100126477,100820639,
100126479,100820641,
100126480,100820642,
100126481,100820643,
100126483,100820645,
100126484,100820646,
100126485,100820647,
100126487,100820649,
100126488,100820650,
100126489,100820651,
100126491,100820653,
100126492,100820654,
100126493,100820655,
100126495,100820657,
100126496,100820658,
100126497,100820659,
100126499,100820661,
100126500,100820662,
100126501,100820663,
100126503,100820665,
100126504,100820666,
100126506,100820668,
100126508,100820670,
100126509,100820671,
100126510,100820672,
100126512,100820674,
100126513,100820675,
100126514,100820676,
100126516,100820678,
100126517,100820679,
100126518,100820680,
100126520,100820682,
100126521,100820683,
100126522,100820684,
100126523,100820685,
100126524,100820686,
100126526,100820688,
100126527,100820689,
100126529,100820691,
100126531,100820693,
100126532,100820694,
100126533,100820695,
100126534,100820696,
100127206,100772872,KIAA1024L
100127889,100762880,C10orf131
100127908,100750421,LOC100127908
100127908,100770902,LOC100127908
100127908,100772998,LOC100127908
100127908,100756068,LOC100127908
100127908,100768875,LOC100127908
100127908,100766400,LOC100127908
100127908,100756843,LOC100127908
100127908,100761305,LOC100127908
100127908,100768561,LOC100127908
100127983,100771996,C8orf88
100128071,103163721,FAM229A
100128293,100770875,LOC100128293
100128297,103163177,LOC100128297
100128327,100771719,TRAPPC3L
100128454,100771854,LOC100128454
100128569,100762642,C19orf71
100128731,100762772,OST4
100128731,100751425,OST4
100128731,100759406,OST4
100128731,103159795,OST4
100128731,100753988,OST4
100128731,103159786,OST4
100128893,103161467,GATA6-AS1
100128926,103159084,LOC100128926
100128926,100759587,LOC100128926
100128926,100757965,LOC100128926
100128926,100767776,LOC100128926
100128926,103159345,LOC100128926
100128927,100752108,ZBTB42
100129085,100750421,LOC100129085
100129085,100770902,LOC100129085
100129085,100772998,LOC100129085
100129085,100756068,LOC100129085
100129085,100768875,LOC100129085
100129085,100766400,LOC100129085
100129085,100756843,LOC100129085
100129085,100761305,LOC100129085
100129085,100768561,LOC100129085
100129094,100762433,BTNL10
100129133,100770417,LOC100129133
100129133,100758437,LOC100129133
100129133,103161515,LOC100129133
100129133,100767160,LOC100129133
100129250,103160300,TOPORS-AS1
100129271,100756558,C1orf68
100129276,100769230,LOC100129276
100129367,103160746,LOC100129367
100129367,100765867,LOC100129367
100129480,100768732,MKRN2OS
100129520,103163807,TEX13C
100129520,103159159,TEX13C
100129520,100754139,TEX13C
100129583,100760554,FAM47E
100129583,103159402,FAM47E
100129654,103163255,TCF24
100129669,100761208,IZUMO3
100129792,100763254,CCDC152
100129924,100773888,LOC100129924
100129948,103159670,LOC100129948
100130049,100753349,LOC100130049
100130097,103161207,KIF28P
100130100,103159118,
100130100,103164356,
100130274,100763932,CCDC166
100130301,100763417,C8orf89
100130311,100770028,C17orf107
100130345,103162716,LOC100130345
100130345,103163600,LOC100130345
100130348,100767526,TMEM262
100130361,103164205,CXorf49
100130361,103162819,CXorf49
100130361,100768963,CXorf49
100130361,100765409,CXorf49
100130361,103158577,CXorf49
100130437,103160506,LOC100130437
100130437,100752977,LOC100130437
100130437,103163933,LOC100130437
100130437,100774453,LOC100130437
100130466,103160786,NUCKS1P1
100130466,103164339,NUCKS1P1
100130497,100753920,LOC100130497
100130497,103161356,LOC100130497
100130497,100763476,LOC100130497
100130497,100771379,LOC100130497
100130497,100766806,LOC100130497
100130519,100750472,TMEM221
100130519,100771083,TMEM221
100130579,100751177,PHBP20
100130579,103163842,PHBP20
100130579,100753185,PHBP20
100130579,100766723,PHBP20
100130579,100765984,PHBP20
100130579,103159434,PHBP20
100130579,100770807,PHBP20
100130579,100751168,PHBP20
100130613,100763801,PRR32
100130684,100750913,LOC100130684
100130705,100753183,LOC100130705
100130733,103163159,LRRC70
100130733,103163157,LRRC70
100130742,100767187,LRRC69
100130771,100758222,EFCAB10
100130811,103161465,
100130811,103161973,
100130811,100770681,
100130811,100759854,
100130811,100762561,
100130811,103161180,
100130811,103160992,
100130811,103161718,
100130811,103162221,
100130811,100770976,
100130827,100768358,SBK3
100130890,100764063,TSTD3
100130933,100756556,SMIM6
100130958,100762903,SYCE1L
100130987,103160214,LOC100130987
100130988,100759903,C7orf72
100131017,100767059,ZNF316
100131137,103161192,BSPH1
100131137,100753974,BSPH1
100131187,100764675,TSTD1
100131211,100751415,NEMP2
100131234,103163207,MIR181A1HG
100131244,100760434,ANKRD63
100131390,103159640,SP9
100131439,100760538,CD300LD
100131439,100759951,CD300LD
100131553,100763794,LOC100131553
100131553,100758249,LOC100131553
100131565,100758517,EIF4EP5
100131565,100769584,EIF4EP5
100131565,100768904,EIF4EP5
100131565,100759468,EIF4EP5
100131565,100762436,EIF4EP5
100131565,100751976,EIF4EP5
100131652,100764537,
100131680,100772596,LOC100131680
100131680,100751373,LOC100131680
100131680,103161577,LOC100131680
100131689,100774808,LOC100131689
100131747,100754183,LOC100131747
100131747,103160103,LOC100131747
100131747,100762543,LOC100131747
100131747,103161265,LOC100131747
100131755,100753309,ARMCX4
100131801,100767979,PET100
100131827,103163290,ZNF717
100131827,100761850,ZNF717
100131827,100762136,ZNF717
100131827,103160133,ZNF717
100131827,100768835,ZNF717
100131827,100769218,ZNF717
100131877,100754183,LOC100131877
100131877,103160103,LOC100131877
100131877,100762543,LOC100131877
100131877,103161265,LOC100131877
100131897,100756585,FAM196B
100132039,103162462,LOC100132039
100132039,100765797,LOC100132039
100132039,100765261,LOC100132039
100132039,100769528,LOC100132039
100132039,103163210,LOC100132039
100132039,103163158,LOC100132039
100132039,103164157,LOC100132039
100132039,100754960,LOC100132039
100132039,100750770,LOC100132039
100132056,100766291,LOC100132056
100132074,100758558,FOXO6
100132146,100764872,LOC100132146
100132172,100754249,LOC100132172
100132463,103162239,CLDN24
100132463,103163880,CLDN24
100132571,100754623,LOC100132571
100132621,100768713,LOC100132621
100132731,100767956,
100132789,103160506,LOC100132789
100132789,100752977,LOC100132789
100132789,103163933,LOC100132789
100132789,100774453,LOC100132789
100132824,100758315,LOC100132824
100132824,100760929,LOC100132824
100132824,100761726,LOC100132824
100132824,100765713,LOC100132824
100132824,103163699,LOC100132824
100132916,100759831,FAM159B
100132918,100758517,EIF4EP3
100132918,100769584,EIF4EP3
100132918,100768904,EIF4EP3
100132918,100759468,EIF4EP3
100132918,100762436,EIF4EP3
100132918,100751976,EIF4EP3
100132963,100756853,SMIM9
100133267,100758145,LOC100133267
100133398,100750421,
100133398,100770902,
100133398,100772998,
100133398,100756068,
100133398,100768875,
100133398,100766400,
100133398,100756843,
100133398,100761305,
100133398,100768561,
100133862,103161465,
100133862,103161973,
100133862,100770681,
100133862,100759854,
100133862,100762561,
100133862,103161180,
100133862,103160992,
100133862,103161718,
100133862,103162221,
100133862,100770976,
100133941,100767726,CD24
100134256,100763713,
100134256,103161464,
100134256,103162838,
100134256,103161999,
100134256,103164455,
100134256,103164450,
100134256,103161000,
100134256,103161002,
100134256,103161005,
100134256,103162676,
100134256,103161763,
100134256,103162445,
100134256,100751117,
100134256,103160941,
100134256,103160940,
100134256,103161728,
100134256,103161720,
100134256,100759105,
100134256,103159482,
100134256,103159481,
100134256,100765105,
100134256,103163295,
100134256,103163292,
100134256,103161522,
100134256,103161888,
100134256,103158798,
100134256,103160787,
100134256,103164577,
100134256,103163448,
100134256,103164551,
100134256,100750551,
100134256,103163151,
100134256,100756391,
100134256,103160998,
100134256,100759209,
100134256,103162535,
100134256,100771543,
100134256,103164422,
100134256,100758635,
100134256,103162455,
100134256,103162451,
100134256,103164444,
100134256,103160994,
100134256,103160996,
100134256,103162600,
100134256,100771262,
100134256,103159925,
100134256,103160934,
100134256,103164589,
100134256,100758242,
100134256,103161175,
100134256,103161174,
100134256,100757836,
100134256,103162048,
100134362,100757518,LOC100134362
100134362,103159239,LOC100134362
100134362,100773650,LOC100134362
100134415,100767051,
100134934,100759443,TEN1
100134938,100765519,UPK3BL
100137047,100760377,JMJD7
100141515,100773785,C17orf99
100144595,103159066,LOC100144595
100144748,103162910,KLLN
100169851,100760292,PATE3
100169989,100763983,DBIL5P2
100170229,103159280,SRRM5
100170765,100774810,ERICH4
100170841,100764639,C17orf96
100188893,100770746,TOMM6
100190949,100760617,C5orf52
100191040,103162584,C2CD4D
100240735,103159693,LOC100240735
100271715,100757802,ARHGEF33
100271927,100765808,RASA4B
100272147,100754531,CMC4
100287171,100755011,WASH1
100287178,100770666,USP17L11
100287284,100757727,MANSC4
100287361,103160594,LOC100287361
100287361,103159872,LOC100287361
100287361,100759211,LOC100287361
100287361,103161219,LOC100287361
100287361,100765799,LOC100287361
100287361,100758511,LOC100287361
100287361,103163703,LOC100287361
100287361,103163553,LOC100287361
100287361,103163576,LOC100287361
100287361,103160924,LOC100287361
100287361,103164166,LOC100287361
100287361,100756085,LOC100287361
100287361,100764805,LOC100287361
100287361,100760197,LOC100287361
100287361,100763550,LOC100287361
100287361,103159876,LOC100287361
100287361,100752053,LOC100287361
100287361,100773511,LOC100287361
100287361,100753323,LOC100287361
100287361,100772563,LOC100287361
100287361,103163778,LOC100287361
100287361,100762697,LOC100287361
100287361,100768747,LOC100287361
100287361,100755515,LOC100287361
100287361,100761526,LOC100287361
100287361,100771393,LOC100287361
100287361,100766894,LOC100287361
100287361,100767874,LOC100287361
100287361,100764261,LOC100287361
100287361,100753042,LOC100287361
100287361,100760752,LOC100287361
100287361,103159816,LOC100287361
100287362,100766613,PRSS46
100287477,103161273,LOC100287477
100287477,100762754,LOC100287477
100287477,100760035,LOC100287477
100287477,103162753,LOC100287477
100287477,100753357,LOC100287477
100287477,100759458,LOC100287477
100287477,100752763,LOC100287477
100287477,103163558,LOC100287477
100287477,100761721,LOC100287477
100287477,100758905,LOC100287477
100287477,100772077,LOC100287477
100287477,100758306,LOC100287477
100287477,100761135,LOC100287477
100287477,100758060,LOC100287477
100287477,100752799,LOC100287477
100287477,100758597,LOC100287477
100287477,100756005,LOC100287477
100287477,100751006,LOC100287477
100287477,100757167,LOC100287477
100287477,100766457,LOC100287477
100287477,103162802,LOC100287477
100287477,103161019,LOC100287477
100287477,100759173,LOC100287477
100287477,100763047,LOC100287477
100287477,103161280,LOC100287477
100287477,100757460,LOC100287477
100287477,100755363,LOC100287477
100287477,100767898,LOC100287477
100287477,103160515,LOC100287477
100287477,100759388,LOC100287477
100287477,100760433,LOC100287477
100287482,100763168,SMKR1
100287523,100757091,LOC100287523
100287523,103160501,LOC100287523
100287523,100758631,LOC100287523
100287632,100750421,LOC100287632
100287632,100770902,LOC100287632
100287632,100772998,LOC100287632
100287632,100756068,LOC100287632
100287632,100768875,LOC100287632
100287632,100766400,LOC100287632
100287632,100756843,LOC100287632
100287632,100761305,LOC100287632
100287632,100768561,LOC100287632
100287718,100771794,ANKRD66
100287898,100755808,TTC34
100287932,100768872,TIMM23
100287966,100761601,LOC100287966
100288170,100757099,LOC100288170
100288170,103163827,LOC100288170
100288170,103159204,LOC100288170
100288170,103162831,LOC100288170
100288170,100771060,LOC100288170
100288170,100752996,LOC100288170
100288170,100769951,LOC100288170
100288170,100766378,LOC100288170
100288170,100767134,LOC100288170
100288170,103159439,LOC100288170
100288170,103161714,LOC100288170
100288170,100767362,LOC100288170
100288170,103158726,LOC100288170
100288170,100758077,LOC100288170
100288170,100772628,LOC100288170
100288170,100761366,LOC100288170
100288170,103162067,LOC100288170
100288268,100762728,
100288524,100770362,WI2-2373I1.2
100288708,100772072,
100288771,100773849,LOC100288771
100288771,100760343,LOC100288771
100288797,100771084,TMEM239
100288801,103158610,FRG2C
100288801,103159081,FRG2C
100288814,100760821,CLDN34
100288814,103159658,CLDN34
100288814,100762956,CLDN34
100288814,100762373,CLDN34
100288814,100764814,CLDN34
100288814,100754933,CLDN34
100288814,100752491,CLDN34
100288814,100755597,CLDN34
100288903,100767051,
100288935,100773540,LOC100288935
100288935,100768295,LOC100288935
100288935,100755652,LOC100288935
100288935,103158990,LOC100288935
100289047,100753920,LOC100289047
100289047,103161356,LOC100289047
100289047,100763476,LOC100289047
100289047,100771379,LOC100289047
100289047,100766806,LOC100289047
100289187,103160365,GS1-259H13.2
100289255,103159811,LINC00675
100289290,100763713,
100289290,103161464,
100289290,103162838,
100289290,103161999,
100289290,103164455,
100289290,103164450,
100289290,103161000,
100289290,103161002,
100289290,103161005,
100289290,103162676,
100289290,103161763,
100289290,103162445,
100289290,100751117,
100289290,103160941,
100289290,103160940,
100289290,103161728,
100289290,103161720,
100289290,100759105,
100289290,103159482,
100289290,103159481,
100289290,100765105,
100289290,103163295,
100289290,103163292,
100289290,103161522,
100289290,103161888,
100289290,103158798,
100289290,103160787,
100289290,103164577,
100289290,103163448,
100289290,103164551,
100289290,100750551,
100289290,103163151,
100289290,100756391,
100289290,103160998,
100289290,100759209,
100289290,103162535,
100289290,100771543,
100289290,103164422,
100289290,100758635,
100289290,103162455,
100289290,103162451,
100289290,103164444,
100289290,103160994,
100289290,103160996,
100289290,103162600,
100289290,100771262,
100289290,103159925,
100289290,103160934,
100289290,103164589,
100289290,100758242,
100289290,103161175,
100289290,103161174,
100289290,100757836,
100289290,103162048,
100289623,100757099,LOC100289623
100289623,103163827,LOC100289623
100289623,103159204,LOC100289623
100289623,103162831,LOC100289623
100289623,100771060,LOC100289623
100289623,100752996,LOC100289623
100289623,100769951,LOC100289623
100289623,100766378,LOC100289623
100289623,100767134,LOC100289623
100289623,103159439,LOC100289623
100289623,103161714,LOC100289623
100289623,100767362,LOC100289623
100289623,103158726,LOC100289623
100289623,100758077,LOC100289623
100289623,100772628,LOC100289623
100289623,100761366,LOC100289623
100289623,103162067,LOC100289623
100289635,100767561,ZNF605
100289678,100762961,ZNF783
100293211,100759275,
100293211,100774434,
100293211,100760839,
100302197,102466902,MIR1306
100302203,102466954,MIR1271
100302234,102466556,MIR664A
100303755,100768012,PET117
100310846,100756204,ANKRD61
100313968,103159670,LOC100313968
100316904,100755701,SAP25
100329135,103160093,TRPC5OS
100329135,103164068,TRPC5OS
100381270,100764275,ZBED6
100381270,103163203,ZBED6
100418484,103158929,
100418558,100766291,
100418559,100766291,
100418560,100766291,
100418940,100753388,LOC100418940
100418940,103162475,LOC100418940
100419037,103162462,LOC100419037
100419037,100765797,LOC100419037
100419037,100765261,LOC100419037
100419037,100769528,LOC100419037
100419037,103163210,LOC100419037
100419037,103163158,LOC100419037
100419037,103164157,LOC100419037
100419037,100754960,LOC100419037
100419037,100750770,LOC100419037
100419053,103162462,LOC100419053
100419053,100765797,LOC100419053
100419053,100765261,LOC100419053
100419053,100769528,LOC100419053
100419053,103163210,LOC100419053
100419053,103163158,LOC100419053
100419053,103164157,LOC100419053
100419053,100754960,LOC100419053
100419053,100750770,LOC100419053
100419085,103160758,LOC100419085
100419644,100750341,LOC100419644
100419716,100754263,LOC100419716
100419833,100754263,LOC100419833
100419847,103162925,LOC100419847
100419977,103160734,LOC100419977
100419977,103163869,LOC100419977
100419977,100764458,LOC100419977
100420035,100762753,LOC100420035
100420035,103160673,LOC100420035
100420035,100755281,LOC100420035
100420035,100765548,LOC100420035
100420035,100764573,LOC100420035
100420035,103163421,LOC100420035
100420035,103160838,LOC100420035
100420035,100754762,LOC100420035
100420035,100766327,LOC100420035
100420053,103160506,LOC100420053
100420053,100752977,LOC100420053
100420053,103163933,LOC100420053
100420053,100774453,LOC100420053
100420247,100764551,LOC100420247
100420251,100764551,LOC100420251
100420262,100764551,LOC100420262
100420317,103163091,LOC100420317
100420317,100773861,LOC100420317
100420338,103163091,LOC100420338
100420338,100773861,LOC100420338
100420339,103160906,LOC100420339
100420339,100759317,LOC100420339
100420339,100752086,LOC100420339
100420339,100761796,LOC100420339
100420794,100751015,LOC100420794
100420981,100762223,LOC100420981
100420981,100755430,LOC100420981
100421243,100760338,
100421243,100755422,
100421243,100758128,
100421243,100759189,
100421243,103160335,
100421243,100758468,
100421243,103161912,
100421243,100756490,
100421243,100760164,
100421243,103163556,
100421243,100758182,
100421243,100759335,
100421243,100765130,
100421243,100772826,
100421243,100751481,
100421243,100773466,
100421243,100771129,
100421243,100771109,
100421243,100755694,
100421243,100761686,
100421243,100774655,
100421243,103162902,
100421243,103164332,
100421243,100773368,
100421243,103163156,
100421243,100757828,
100421243,100771409,
100421243,103159550,
100421243,100755589,
100421243,100761621,
100421243,100766616,
100421243,100774027,
100421243,100774321,
100421243,100752241,
100421243,100757127,
100421243,100758478,
100421243,103160405,
100421243,103162860,
100421243,100762590,
100421243,100772354,
100421243,100751368,
100421243,100774593,
100421243,103159943,
100421243,103160120,
100421243,100762023,
100421243,100759637,
100421243,100762535,
100421243,100760672,
100421243,100763832,
100421243,100766073,
100421243,100753740,
100421243,103162241,
100421243,103159623,
100421243,103163224,
100421243,100768205,
100421243,100769968,
100421243,103163419,
100421243,103163601,
100421243,103163603,
100421244,100760338,
100421244,100755422,
100421244,100758128,
100421244,100759189,
100421244,103160335,
100421244,100758468,
100421244,103161912,
100421244,100756490,
100421244,100760164,
100421244,103163556,
100421244,100758182,
100421244,100759335,
100421244,100765130,
100421244,100772826,
100421244,100751481,
100421244,100773466,
100421244,100771129,
100421244,100771109,
100421244,100755694,
100421244,100761686,
100421244,100774655,
100421244,103162902,
100421244,103164332,
100421244,100773368,
100421244,103163156,
100421244,100757828,
100421244,100771409,
100421244,103159550,
100421244,100755589,
100421244,100761621,
100421244,100766616,
100421244,100774027,
100421244,100774321,
100421244,100752241,
100421244,100757127,
100421244,100758478,
100421244,103160405,
100421244,103162860,
100421244,100762590,
100421244,100772354,
100421244,100751368,
100421244,100774593,
100421244,103159943,
100421244,103160120,
100421244,100762023,
100421244,100759637,
100421244,100762535,
100421244,100760672,
100421244,100763832,
100421244,100766073,
100421244,100753740,
100421244,103162241,
100421244,103159623,
100421244,103163224,
100421244,100768205,
100421244,100769968,
100421244,103163419,
100421244,103163601,
100421244,103163603,
100421247,100760338,
100421247,100755422,
100421247,100758128,
100421247,100759189,
100421247,103160335,
100421247,100758468,
100421247,103161912,
100421247,100756490,
100421247,100760164,
100421247,103163556,
100421247,100758182,
100421247,100759335,
100421247,100765130,
100421247,100772826,
100421247,100751481,
100421247,100773466,
100421247,100771129,
100421247,100771109,
100421247,100755694,
100421247,100761686,
100421247,100774655,
100421247,103162902,
100421247,103164332,
100421247,100773368,
100421247,103163156,
100421247,100757828,
100421247,100771409,
100421247,103159550,
100421247,100755589,
100421247,100761621,
100421247,100766616,
100421247,100774027,
100421247,100774321,
100421247,100752241,
100421247,100757127,
100421247,100758478,
100421247,103160405,
100421247,103162860,
100421247,100762590,
100421247,100772354,
100421247,100751368,
100421247,100774593,
100421247,103159943,
100421247,103160120,
100421247,100762023,
100421247,100759637,
100421247,100762535,
100421247,100760672,
100421247,100763832,
100421247,100766073,
100421247,100753740,
100421247,103162241,
100421247,103159623,
100421247,103163224,
100421247,100768205,
100421247,100769968,
100421247,103163419,
100421247,103163601,
100421247,103163603,
100421251,100760338,
100421251,100755422,
100421251,100758128,
100421251,100759189,
100421251,103160335,
100421251,100758468,
100421251,103161912,
100421251,100756490,
100421251,100760164,
100421251,103163556,
100421251,100758182,
100421251,100759335,
100421251,100765130,
100421251,100772826,
100421251,100751481,
100421251,100773466,
100421251,100771129,
100421251,100771109,
100421251,100755694,
100421251,100761686,
100421251,100774655,
100421251,103162902,
100421251,103164332,
100421251,100773368,
100421251,103163156,
100421251,100757828,
100421251,100771409,
100421251,103159550,
100421251,100755589,
100421251,100761621,
100421251,100766616,
100421251,100774027,
100421251,100774321,
100421251,100752241,
100421251,100757127,
100421251,100758478,
100421251,103160405,
100421251,103162860,
100421251,100762590,
100421251,100772354,
100421251,100751368,
100421251,100774593,
100421251,103159943,
100421251,103160120,
100421251,100762023,
100421251,100759637,
100421251,100762535,
100421251,100760672,
100421251,100763832,
100421251,100766073,
100421251,100753740,
100421251,103162241,
100421251,103159623,
100421251,103163224,
100421251,100768205,
100421251,100769968,
100421251,103163419,
100421251,103163601,
100421251,103163603,
100421253,100760338,
100421253,100755422,
100421253,100758128,
100421253,100759189,
100421253,103160335,
100421253,100758468,
100421253,103161912,
100421253,100756490,
100421253,100760164,
100421253,103163556,
100421253,100758182,
100421253,100759335,
100421253,100765130,
100421253,100772826,
100421253,100751481,
100421253,100773466,
100421253,100771129,
100421253,100771109,
100421253,100755694,
100421253,100761686,
100421253,100774655,
100421253,103162902,
100421253,103164332,
100421253,100773368,
100421253,103163156,
100421253,100757828,
100421253,100771409,
100421253,103159550,
100421253,100755589,
100421253,100761621,
100421253,100766616,
100421253,100774027,
100421253,100774321,
100421253,100752241,
100421253,100757127,
100421253,100758478,
100421253,103160405,
100421253,103162860,
100421253,100762590,
100421253,100772354,
100421253,100751368,
100421253,100774593,
100421253,103159943,
100421253,103160120,
100421253,100762023,
100421253,100759637,
100421253,100762535,
100421253,100760672,
100421253,100763832,
100421253,100766073,
100421253,100753740,
100421253,103162241,
100421253,103159623,
100421253,103163224,
100421253,100768205,
100421253,100769968,
100421253,103163419,
100421253,103163601,
100421253,103163603,
100421256,100760338,LOC100421256
100421256,100755422,LOC100421256
100421256,100758128,LOC100421256
100421256,100759189,LOC100421256
100421256,103160335,LOC100421256
100421256,100758468,LOC100421256
100421256,103161912,LOC100421256
100421256,100756490,LOC100421256
100421256,100760164,LOC100421256
100421256,103163556,LOC100421256
100421256,100758182,LOC100421256
100421256,100759335,LOC100421256
100421256,100765130,LOC100421256
100421256,100772826,LOC100421256
100421256,100751481,LOC100421256
100421256,100773466,LOC100421256
100421256,100771129,LOC100421256
100421256,100771109,LOC100421256
100421256,100755694,LOC100421256
100421256,100761686,LOC100421256
100421256,100774655,LOC100421256
100421256,103162902,LOC100421256
100421256,103164332,LOC100421256
100421256,100773368,LOC100421256
100421256,103163156,LOC100421256
100421256,100757828,LOC100421256
100421256,100771409,LOC100421256
100421256,103159550,LOC100421256
100421256,100755589,LOC100421256
100421256,100761621,LOC100421256
100421256,100766616,LOC100421256
100421256,100774027,LOC100421256
100421256,100774321,LOC100421256
100421256,100752241,LOC100421256
100421256,100757127,LOC100421256
100421256,100758478,LOC100421256
100421256,103160405,LOC100421256
100421256,103162860,LOC100421256
100421256,100762590,LOC100421256
100421256,100772354,LOC100421256
100421256,100751368,LOC100421256
100421256,100774593,LOC100421256
100421256,103159943,LOC100421256
100421256,103160120,LOC100421256
100421256,100762023,LOC100421256
100421256,100759637,LOC100421256
100421256,100762535,LOC100421256
100421256,100760672,LOC100421256
100421256,100763832,LOC100421256
100421256,100766073,LOC100421256
100421256,100753740,LOC100421256
100421256,103162241,LOC100421256
100421256,103159623,LOC100421256
100421256,103163224,LOC100421256
100421256,100768205,LOC100421256
100421256,100769968,LOC100421256
100421256,103163419,LOC100421256
100421256,103163601,LOC100421256
100421256,103163603,LOC100421256
100421261,100760338,
100421261,100755422,
100421261,100758128,
100421261,100759189,
100421261,103160335,
100421261,100758468,
100421261,103161912,
100421261,100756490,
100421261,100760164,
100421261,103163556,
100421261,100758182,
100421261,100759335,
100421261,100765130,
100421261,100772826,
100421261,100751481,
100421261,100773466,
100421261,100771129,
100421261,100771109,
100421261,100755694,
100421261,100761686,
100421261,100774655,
100421261,103162902,
100421261,103164332,
100421261,100773368,
100421261,103163156,
100421261,100757828,
100421261,100771409,
100421261,103159550,
100421261,100755589,
100421261,100761621,
100421261,100766616,
100421261,100774027,
100421261,100774321,
100421261,100752241,
100421261,100757127,
100421261,100758478,
100421261,103160405,
100421261,103162860,
100421261,100762590,
100421261,100772354,
100421261,100751368,
100421261,100774593,
100421261,103159943,
100421261,103160120,
100421261,100762023,
100421261,100759637,
100421261,100762535,
100421261,100760672,
100421261,100763832,
100421261,100766073,
100421261,100753740,
100421261,103162241,
100421261,103159623,
100421261,103163224,
100421261,100768205,
100421261,100769968,
100421261,103163419,
100421261,103163601,
100421261,103163603,
100421264,100760338,
100421264,100755422,
100421264,100758128,
100421264,100759189,
100421264,103160335,
100421264,100758468,
100421264,103161912,
100421264,100756490,
100421264,100760164,
100421264,103163556,
100421264,100758182,
100421264,100759335,
100421264,100765130,
100421264,100772826,
100421264,100751481,
100421264,100773466,
100421264,100771129,
100421264,100771109,
100421264,100755694,
100421264,100761686,
100421264,100774655,
100421264,103162902,
100421264,103164332,
100421264,100773368,
100421264,103163156,
100421264,100757828,
100421264,100771409,
100421264,103159550,
100421264,100755589,
100421264,100761621,
100421264,100766616,
100421264,100774027,
100421264,100774321,
100421264,100752241,
100421264,100757127,
100421264,100758478,
100421264,103160405,
100421264,103162860,
100421264,100762590,
100421264,100772354,
100421264,100751368,
100421264,100774593,
100421264,103159943,
100421264,103160120,
100421264,100762023,
100421264,100759637,
100421264,100762535,
100421264,100760672,
100421264,100763832,
100421264,100766073,
100421264,100753740,
100421264,103162241,
100421264,103159623,
100421264,103163224,
100421264,100768205,
100421264,100769968,
100421264,103163419,
100421264,103163601,
100421264,103163603,
100421265,100760338,
100421265,100755422,
100421265,100758128,
100421265,100759189,
100421265,103160335,
100421265,100758468,
100421265,103161912,
100421265,100756490,
100421265,100760164,
100421265,103163556,
100421265,100758182,
100421265,100759335,
100421265,100765130,
100421265,100772826,
100421265,100751481,
100421265,100773466,
100421265,100771129,
100421265,100771109,
100421265,100755694,
100421265,100761686,
100421265,100774655,
100421265,103162902,
100421265,103164332,
100421265,100773368,
100421265,103163156,
100421265,100757828,
100421265,100771409,
100421265,103159550,
100421265,100755589,
100421265,100761621,
100421265,100766616,
100421265,100774027,
100421265,100774321,
100421265,100752241,
100421265,100757127,
100421265,100758478,
100421265,103160405,
100421265,103162860,
100421265,100762590,
100421265,100772354,
100421265,100751368,
100421265,100774593,
100421265,103159943,
100421265,103160120,
100421265,100762023,
100421265,100759637,
100421265,100762535,
100421265,100760672,
100421265,100763832,
100421265,100766073,
100421265,100753740,
100421265,103162241,
100421265,103159623,
100421265,103163224,
100421265,100768205,
100421265,100769968,
100421265,103163419,
100421265,103163601,
100421265,103163603,
100421293,103163177,LOC100421293
100421304,100760338,
100421304,100755422,
100421304,100758128,
100421304,100759189,
100421304,103160335,
100421304,100758468,
100421304,103161912,
100421304,100756490,
100421304,100760164,
100421304,103163556,
100421304,100758182,
100421304,100759335,
100421304,100765130,
100421304,100772826,
100421304,100751481,
100421304,100773466,
100421304,100771129,
100421304,100771109,
100421304,100755694,
100421304,100761686,
100421304,100774655,
100421304,103162902,
100421304,103164332,
100421304,100773368,
100421304,103163156,
100421304,100757828,
100421304,100771409,
100421304,103159550,
100421304,100755589,
100421304,100761621,
100421304,100766616,
100421304,100774027,
100421304,100774321,
100421304,100752241,
100421304,100757127,
100421304,100758478,
100421304,103160405,
100421304,103162860,
100421304,100762590,
100421304,100772354,
100421304,100751368,
100421304,100774593,
100421304,103159943,
100421304,103160120,
100421304,100762023,
100421304,100759637,
100421304,100762535,
